Data Venda	Nome Cliente	Item	Preço Unitário	Quantidade	Desconto	 Valor Total 	Valor Desconto	 Valor Líquido 
28/05/2012	Cliente O116	CA1245	129,9	171	D01	 22.212,90 	5%	 21.102,26 
28/08/2012	Cliente O530	MO1543	189,9	210	D03	 39.879,00 	15%	 33.897,15 
19/12/2012	Cliente O543	ME1061	49,9	107	D05	 5.339,30 	25%	 4.004,48 
27/11/2012	Cliente O220	ME1470	39,9	186	D00	 7.421,40 	0%	 7.421,40 
03/02/2012	Cliente O498	CA1720	169,9	32	D00	 5.436,80 	0%	 5.436,80 
25/02/2012	Cliente O215	SP1652	109,9	14	D00	 1.538,60 	0%	 1.538,60 
21/11/2012	Cliente O388	SP1455	109,9	122	D00	 13.407,80 	0%	 13.407,80 
14/09/2012	Cliente O605	LE1180	49,9	122	D00	 6.087,80 	0%	 6.087,80 
08/05/2012	Cliente O374	ME1924	39,9	223	D00	 8.897,70 	0%	 8.897,70 
15/08/2012	Cliente O311	ME1054	49,9	84	D00	 4.191,60 	0%	 4.191,60 
25/09/2012	Cliente O459	MO1990	189,9	34	D03	 6.456,60 	15%	 5.488,11 
24/08/2012	Cliente O54	BL1518	219,09	86	D00	 18.841,74 	0%	 18.841,74 
21/12/2012	Cliente O26	BL1623	219,09	47	D01	 10.297,23 	5%	 9.782,37 
20/04/2012	Cliente O192	SP1773	129,9	109	D00	 14.159,10 	0%	 14.159,10 
23/07/2012	Cliente O226	CT1488	139,9	148	D00	 20.705,20 	0%	 20.705,20 
13/12/2012	Cliente O598	ME1065	49,9	168	D00	 8.383,20 	0%	 8.383,20 
25/08/2012	Cliente O279	CT1488	139,9	212	D00	 29.658,80 	0%	 29.658,80 
28/07/2012	Cliente O21	MO1589	289,9	68	D00	 19.713,20 	0%	 19.713,20 
23/02/2012	Cliente O530	SP1613	159,9	67	D01	 10.713,30 	5%	 10.177,64 
17/01/2012	Cliente O452	RL1166	269,9	180	D00	 48.582,00 	0%	 48.582,00 
02/05/2012	Cliente O517	SP1104	109,9	28	D00	 3.077,20 	0%	 3.077,20 
25/12/2012	Cliente O162	OC1677	310,9	221	D00	 68.708,90 	0%	 68.708,90 
05/12/2012	Cliente O441	BL1623	219,09	122	D00	 26.728,98 	0%	 26.728,98 
26/09/2012	Cliente O79	CA1659	219,9	180	D00	 39.582,00 	0%	 39.582,00 
18/03/2012	Cliente O163	BL1627	169,9	16	D00	 2.718,40 	0%	 2.718,40 
13/05/2012	Cliente O421	RL1530	219,9	228	D00	 50.137,20 	0%	 50.137,20 
01/10/2012	Cliente O336	LE1497	49,9	13	D02	 648,70 	10%	 583,83 
16/12/2012	Cliente O92	BL1339	189,9	177	D00	 33.612,30 	0%	 33.612,30 
09/11/2012	Cliente O643	ME1173	39,9	189	D01	 7.541,10 	5%	 7.164,05 
31/07/2012	Cliente O167	OC1611	310,9	147	D00	 45.702,30 	0%	 45.702,30 
10/11/2012	Cliente O61	BL1755	269,9	80	D05	 21.592,00 	25%	 16.194,00 
16/08/2012	Cliente O70	ME1866	39,9	138	D00	 5.506,20 	0%	 5.506,20 
28/09/2012	Cliente O375	OC1975	279,9	90	D02	 25.191,00 	10%	 22.671,90 
18/05/2012	Cliente O570	CA1648	169,9	201	D00	 34.149,90 	0%	 34.149,90 
21/08/2012	Cliente O140	OC1197	290,9	174	D02	 50.616,60 	10%	 45.554,94 
09/08/2012	Cliente O31	LE1700	39,9	247	D00	 9.855,30 	0%	 9.855,30 
18/09/2012	Cliente O633	ME1689	49,9	173	D05	 8.632,70 	25%	 6.474,53 
26/11/2012	Cliente O28	BL1358	219,09	136	D00	 29.796,24 	0%	 29.796,24 
08/03/2012	Cliente O179	OC1255	290,9	95	D00	 27.635,50 	0%	 27.635,50 
17/09/2012	Cliente O611	ME1533	39,9	12	D02	 478,80 	10%	 430,92 
24/10/2012	Cliente O450	LE1768	49,9	198	D00	 9.880,20 	0%	 9.880,20 
25/12/2012	Cliente O58	ME1240	49,9	239	D02	 11.926,10 	10%	 10.733,49 
05/03/2012	Cliente O12	LE1714	49,9	113	D00	 5.638,70 	0%	 5.638,70 
06/01/2012	Cliente O222	BL1655	189,9	52	D03	 9.874,80 	15%	 8.393,58 
20/08/2012	Cliente O204	MO1329	289,9	108	D00	 31.309,20 	0%	 31.309,20 
25/03/2012	Cliente O328	CA1227	129,9	57	D00	 7.404,30 	0%	 7.404,30 
17/02/2012	Cliente O19	SP1601	109,9	92	D03	 10.110,80 	15%	 8.594,18 
07/09/2012	Cliente O381	CA1939	219,9	248	D00	 54.535,20 	0%	 54.535,20 
12/04/2012	Cliente O173	OC1891	310,9	140	D00	 43.526,00 	0%	 43.526,00 
05/06/2012	Cliente O481	CA1657	219,9	149	D00	 32.765,10 	0%	 32.765,10 
01/10/2012	Cliente O538	ME1499	39,9	235	D00	 9.376,50 	0%	 9.376,50 
02/12/2012	Cliente O437	SP1072	159,9	36	D00	 5.756,40 	0%	 5.756,40 
25/07/2012	Cliente O433	BL1603	169,9	214	D00	 36.358,60 	0%	 36.358,60 
04/03/2012	Cliente O484	MO1564	269,9	124	D00	 33.467,60 	0%	 33.467,60 
24/05/2012	Cliente O472	ME1842	49,9	104	D00	 5.189,60 	0%	 5.189,60 
05/12/2012	Cliente O108	RL1212	219,9	48	D02	 10.555,20 	10%	 9.499,68 
23/09/2012	Cliente O134	SP1257	109,9	208	D00	 22.859,20 	0%	 22.859,20 
16/04/2012	Cliente O92	LE1720	39,9	167	D00	 6.663,30 	0%	 6.663,30 
15/11/2012	Cliente O509	OC1760	259,9	123	D03	 31.967,70 	15%	 27.172,55 
09/12/2012	Cliente O243	RL1153	309,9	122	D00	 37.807,80 	0%	 37.807,80 
31/12/2012	Cliente O42	RL1580	269,9	194	D00	 52.360,60 	0%	 52.360,60 
19/03/2012	Cliente O4	RL1075	219,9	51	D00	 11.214,90 	0%	 11.214,90 
08/02/2012	Cliente O524	MO1392	219,9	53	D04	 11.654,70 	20%	 9.323,76 
09/06/2012	Cliente O256	MO1191	199,9	67	D00	 13.393,30 	0%	 13.393,30 
29/11/2012	Cliente O241	BL1623	219,09	132	D04	 28.919,88 	20%	 23.135,90 
31/10/2012	Cliente O465	CT1204	159,9	124	D00	 19.827,60 	0%	 19.827,60 
19/06/2012	Cliente O554	SP1053	169,9	75	D00	 12.742,50 	0%	 12.742,50 
06/05/2012	Cliente O423	MO1191	199,9	15	D00	 2.998,50 	0%	 2.998,50 
25/06/2012	Cliente O391	RL1407	219,9	155	D00	 34.084,50 	0%	 34.084,50 
16/10/2012	Cliente O455	LE1720	39,9	31	D05	 1.236,90 	25%	 927,68 
27/05/2012	Cliente O225	OC1416	310,9	106	D02	 32.955,40 	10%	 29.659,86 
22/11/2012	Cliente O186	MO1683	289,9	38	D00	 11.016,20 	0%	 11.016,20 
28/12/2012	Cliente O312	RL1839	309,9	13	D00	 4.028,70 	0%	 4.028,70 
04/12/2012	Cliente O69	LE1768	49,9	247	D05	 12.325,30 	25%	 9.243,98 
28/02/2012	Cliente O248	SP1012	159,9	39	D00	 6.236,10 	0%	 6.236,10 
21/02/2012	Cliente O602	CA1506	169,9	81	D00	 13.761,90 	0%	 13.761,90 
09/06/2012	Cliente O495	LE1799	49,9	201	D01	 10.029,90 	5%	 9.528,41 
13/09/2012	Cliente O160	OC1473	450,9	134	D00	 60.420,60 	0%	 60.420,60 
02/07/2012	Cliente O202	CA1114	169,9	235	D02	 39.926,50 	10%	 35.933,85 
02/04/2012	Cliente O566	SP1991	129,9	93	D00	 12.080,70 	0%	 12.080,70 
24/09/2012	Cliente O261	RL1925	199,9	167	D01	 33.383,30 	5%	 31.714,14 
27/02/2012	Cliente O488	SP1029	89,9	218	D00	 19.598,20 	0%	 19.598,20 
12/10/2012	Cliente O87	CA1114	169,9	35	D00	 5.946,50 	0%	 5.946,50 
24/07/2012	Cliente O114	ME1533	39,9	37	D02	 1.476,30 	10%	 1.328,67 
28/11/2012	Cliente O157	MO1589	289,9	158	D00	 45.804,20 	0%	 45.804,20 
17/05/2012	Cliente O309	ME1173	39,9	250	D00	 9.975,00 	0%	 9.975,00 
26/04/2012	Cliente O147	CA1053	169,9	16	D00	 2.718,40 	0%	 2.718,40 
17/06/2012	Cliente O474	BL1743	179,9	52	D00	 9.354,80 	0%	 9.354,80 
08/04/2012	Cliente O459	BL1908	189,9	117	D03	 22.218,30 	15%	 18.885,56 
20/11/2012	Cliente O274	CA1199	219,9	183	D00	 40.241,70 	0%	 40.241,70 
04/09/2012	Cliente O560	SP1149	159,9	109	D00	 17.429,10 	0%	 17.429,10 
14/12/2012	Cliente O505	MO1556	219,9	113	D00	 24.848,70 	0%	 24.848,70 
17/08/2012	Cliente O154	CA1224	129,9	25	D00	 3.247,50 	0%	 3.247,50 
19/01/2012	Cliente O65	LE1507	39,9	80	D03	 3.192,00 	15%	 2.713,20 
23/09/2012	Cliente O408	SP1922	169,9	94	D00	 15.970,60 	0%	 15.970,60 
04/05/2012	Cliente O388	ME1936	39,9	226	D00	 9.017,40 	0%	 9.017,40 
06/11/2012	Cliente O629	MO1808	289,9	112	D00	 32.468,80 	0%	 32.468,80 
18/07/2012	Cliente O3	SP1436	129,9	220	D00	 28.578,00 	0%	 28.578,00 
31/07/2012	Cliente O343	SP1497	89,9	179	D05	 16.092,10 	25%	 12.069,08 
12/05/2012	Cliente O228	ME1729	49,9	38	D01	 1.896,20 	5%	 1.801,39 
15/07/2012	Cliente O376	ME1983	49,9	143	D00	 7.135,70 	0%	 7.135,70 
11/11/2012	Cliente O303	CA1506	169,9	117	D00	 19.878,30 	0%	 19.878,30 
01/10/2012	Cliente O437	LE1350	49,9	209	D02	 10.429,10 	10%	 9.386,19 
06/11/2012	Cliente O558	ME1781	49,9	100	D00	 4.990,00 	0%	 4.990,00 
30/01/2012	Cliente O57	SP1038	129,9	113	D01	 14.678,70 	5%	 13.944,77 
23/09/2012	Cliente O223	SP1900	89,9	200	D05	 17.980,00 	25%	 13.485,00 
06/03/2012	Cliente O517	RL1212	219,9	34	D01	 7.476,60 	5%	 7.102,77 
06/12/2012	Cliente O320	ME1701	49,9	114	D00	 5.688,60 	0%	 5.688,60 
21/06/2012	Cliente O87	ME1646	49,9	233	D00	 11.626,70 	0%	 11.626,70 
13/02/2012	Cliente O235	BL1480	269,9	98	D00	 26.450,20 	0%	 26.450,20 
10/01/2012	Cliente O62	OC1478	290,9	75	D00	 21.817,50 	0%	 21.817,50 
01/10/2012	Cliente O519	MO1392	219,9	77	D00	 16.932,30 	0%	 16.932,30 
25/11/2012	Cliente O237	OC1478	290,9	76	D05	 22.108,40 	25%	 16.581,30 
25/08/2012	Cliente O453	ME1701	49,9	225	D00	 11.227,50 	0%	 11.227,50 
16/03/2012	Cliente O74	BL1547	169,9	181	D00	 30.751,90 	0%	 30.751,90 
08/11/2012	Cliente O333	SP1343	89,9	47	D00	 4.225,30 	0%	 4.225,30 
31/07/2012	Cliente O73	RL1075	219,9	27	D03	 5.937,30 	15%	 5.046,71 
05/04/2012	Cliente O124	BL1623	219,09	164	D00	 35.930,76 	0%	 35.930,76 
15/05/2012	Cliente O469	SP1216	169,9	192	D00	 32.620,80 	0%	 32.620,80 
23/07/2012	Cliente O157	ME1233	49,9	173	D00	 8.632,70 	0%	 8.632,70 
01/07/2012	Cliente O523	SP1792	89,9	11	D05	 988,90 	25%	 741,68 
14/06/2012	Cliente O235	ME1223	49,9	95	D03	 4.740,50 	15%	 4.029,43 
09/04/2012	Cliente O567	SP1788	109,9	112	D05	 12.308,80 	25%	 9.231,60 
16/01/2012	Cliente O97	CA1939	219,9	192	D05	 42.220,80 	25%	 31.665,60 
26/10/2012	Cliente O192	RL1414	219,9	225	D03	 49.477,50 	15%	 42.055,88 
27/01/2012	Cliente O571	SP1497	89,9	187	D05	 16.811,30 	25%	 12.608,48 
29/03/2012	Cliente O236	LE1768	49,9	42	D00	 2.095,80 	0%	 2.095,80 
02/04/2012	Cliente O377	SP1477	159,9	84	D00	 13.431,60 	0%	 13.431,60 
04/12/2012	Cliente O113	ME1192	49,9	41	D01	 2.045,90 	5%	 1.943,61 
14/06/2012	Cliente O561	MO1569	289,9	72	D00	 20.872,80 	0%	 20.872,80 
31/12/2012	Cliente O315	RL1401	269,9	88	D00	 23.751,20 	0%	 23.751,20 
30/08/2012	Cliente O530	ME1872	39,9	139	D00	 5.546,10 	0%	 5.546,10 
16/02/2012	Cliente O144	ME1092	49,9	78	D00	 3.892,20 	0%	 3.892,20 
03/07/2012	Cliente O19	OC1677	310,9	120	D00	 37.308,00 	0%	 37.308,00 
24/07/2012	Cliente O518	RL1174	309,9	23	D01	 7.127,70 	5%	 6.771,32 
09/05/2012	Cliente O528	BL1745	219,09	42	D00	 9.201,78 	0%	 9.201,78 
04/07/2012	Cliente O195	BL1684	179,9	118	D03	 21.228,20 	15%	 18.043,97 
25/05/2012	Cliente O85	SP1498	169,9	16	D00	 2.718,40 	0%	 2.718,40 
14/10/2012	Cliente O196	OC1312	290,9	213	D00	 61.961,70 	0%	 61.961,70 
24/07/2012	Cliente O606	BL1800	179,9	11	D02	 1.978,90 	10%	 1.781,01 
04/07/2012	Cliente O602	RL1510	199,9	15	D00	 2.998,50 	0%	 2.998,50 
12/12/2012	Cliente O635	SP1867	129,9	126	D00	 16.367,40 	0%	 16.367,40 
13/07/2012	Cliente O110	ME1831	39,9	112	D03	 4.468,80 	15%	 3.798,48 
28/07/2012	Cliente O519	MO1621	189,9	231	D00	 43.866,90 	0%	 43.866,90 
25/10/2012	Cliente O589	CA1510	169,9	22	D01	 3.737,80 	5%	 3.550,91 
13/03/2012	Cliente O433	SP1788	109,9	183	D00	 20.111,70 	0%	 20.111,70 
20/01/2012	Cliente O68	BL1800	179,9	225	D00	 40.477,50 	0%	 40.477,50 
13/10/2012	Cliente O596	SP1218	89,9	228	D00	 20.497,20 	0%	 20.497,20 
26/11/2012	Cliente O431	OC1005	450,9	205	D00	 92.434,50 	0%	 92.434,50 
30/07/2012	Cliente O208	MO1545	269,9	122	D05	 32.927,80 	25%	 24.695,85 
13/12/2012	Cliente O21	CT1066	109,9	249	D00	 27.365,10 	0%	 27.365,10 
08/05/2012	Cliente O379	BL1803	219,09	226	D00	 49.514,34 	0%	 49.514,34 
25/06/2012	Cliente O137	SP1149	159,9	80	D00	 12.792,00 	0%	 12.792,00 
04/11/2012	Cliente O583	SP1498	169,9	223	D01	 37.887,70 	5%	 35.993,32 
11/04/2012	Cliente O37	CA1098	129,9	117	D01	 15.198,30 	5%	 14.438,39 
28/12/2012	Cliente O624	CA1263	169,9	81	D00	 13.761,90 	0%	 13.761,90 
22/02/2012	Cliente O524	OC1512	279,9	96	D00	 26.870,40 	0%	 26.870,40 
30/06/2012	Cliente O246	BL1301	189,9	198	D04	 37.600,20 	20%	 30.080,16 
04/03/2012	Cliente O426	RL1985	309,9	52	D00	 16.114,80 	0%	 16.114,80 
17/05/2012	Cliente O255	LE1330	39,9	120	D04	 4.788,00 	20%	 3.830,40 
02/11/2012	Cliente O128	ME1085	39,9	224	D00	 8.937,60 	0%	 8.937,60 
01/11/2012	Cliente O639	ME1729	49,9	95	D00	 4.740,50 	0%	 4.740,50 
28/05/2012	Cliente O222	RL1153	309,9	105	D05	 32.539,50 	25%	 24.404,63 
21/08/2012	Cliente O302	RL1173	269,9	96	D00	 25.910,40 	0%	 25.910,40 
06/02/2012	Cliente O555	BL1643	269,9	125	D00	 33.737,50 	0%	 33.737,50 
11/07/2012	Cliente O334	BL1011	269,9	61	D01	 16.463,90 	5%	 15.640,71 
15/08/2012	Cliente O181	RL1407	219,9	86	D00	 18.911,40 	0%	 18.911,40 
09/08/2012	Cliente O620	CT1976	159,9	211	D00	 33.738,90 	0%	 33.738,90 
03/11/2012	Cliente O533	SP1515	89,9	84	D00	 7.551,60 	0%	 7.551,60 
03/06/2012	Cliente O444	CA1245	129,9	171	D03	 22.212,90 	15%	 18.880,97 
25/08/2012	Cliente O221	CA1744	169,9	33	D00	 5.606,70 	0%	 5.606,70 
30/05/2012	Cliente O78	BL1035	269,9	210	D00	 56.679,00 	0%	 56.679,00 
06/08/2012	Cliente O24	ME1842	49,9	48	D00	 2.395,20 	0%	 2.395,20 
12/07/2012	Cliente O556	BL1518	219,09	239	D00	 52.362,51 	0%	 52.362,51 
21/11/2012	Cliente O64	LE1700	39,9	45	D00	 1.795,50 	0%	 1.795,50 
13/11/2012	Cliente O367	LE1508	39,9	50	D00	 1.995,00 	0%	 1.995,00 
01/11/2012	Cliente O64	LE1508	39,9	176	D00	 7.022,40 	0%	 7.022,40 
27/11/2012	Cliente O23	ME1770	49,9	174	D05	 8.682,60 	25%	 6.511,95 
01/07/2012	Cliente O550	BL1339	189,9	146	D00	 27.725,40 	0%	 27.725,40 
14/11/2012	Cliente O251	BL1794	179,9	70	D00	 12.593,00 	0%	 12.593,00 
07/07/2012	Cliente O189	LE1497	49,9	46	D00	 2.295,40 	0%	 2.295,40 
25/03/2012	Cliente O57	MO1990	189,9	62	D00	 11.773,80 	0%	 11.773,80 
11/04/2012	Cliente O609	CA1203	169,9	154	D05	 26.164,60 	25%	 19.623,45 
03/06/2012	Cliente O53	SP1594	129,9	54	D00	 7.014,60 	0%	 7.014,60 
19/01/2012	Cliente O553	ME1983	49,9	102	D00	 5.089,80 	0%	 5.089,80 
22/10/2012	Cliente O275	MO1329	289,9	140	D04	 40.586,00 	20%	 32.468,80 
11/02/2012	Cliente O54	OC1917	450,9	232	D00	 104.608,80 	0%	 104.608,80 
30/10/2012	Cliente O620	SP1374	109,9	115	D00	 12.638,50 	0%	 12.638,50 
19/12/2012	Cliente O199	BL1106	269,9	249	D00	 67.205,10 	0%	 67.205,10 
25/09/2012	Cliente O300	SP1594	129,9	165	D05	 21.433,50 	25%	 16.075,13 
11/06/2012	Cliente O375	ME1918	49,9	44	D00	 2.195,60 	0%	 2.195,60 
06/10/2012	Cliente O77	LE1507	39,9	118	D00	 4.708,20 	0%	 4.708,20 
24/04/2012	Cliente O274	OC1109	259,9	69	D00	 17.933,10 	0%	 17.933,10 
29/04/2012	Cliente O611	RL1702	269,9	191	D00	 51.550,90 	0%	 51.550,90 
20/03/2012	Cliente O179	CA1657	219,9	28	D03	 6.157,20 	15%	 5.233,62 
23/12/2012	Cliente O451	LE1443	49,9	62	D00	 3.093,80 	0%	 3.093,80 
02/06/2012	Cliente O279	SP1615	109,9	35	D00	 3.846,50 	0%	 3.846,50 
26/06/2012	Cliente O193	RL1194	199,9	175	D01	 34.982,50 	5%	 33.233,38 
20/06/2012	Cliente O151	SP1374	109,9	227	D00	 24.947,30 	0%	 24.947,30 
18/09/2012	Cliente O500	BL1123	219,09	179	D00	 39.217,11 	0%	 39.217,11 
18/12/2012	Cliente O15	SP1613	159,9	201	D00	 32.139,90 	0%	 32.139,90 
23/04/2012	Cliente O382	BL1655	189,9	44	D00	 8.355,60 	0%	 8.355,60 
25/08/2012	Cliente O587	OC1777	259,9	58	D00	 15.074,20 	0%	 15.074,20 
17/08/2012	Cliente O116	CA1712	219,9	135	D00	 29.686,50 	0%	 29.686,50 
13/01/2012	Cliente O529	BL1123	219,09	136	D00	 29.796,24 	0%	 29.796,24 
15/02/2012	Cliente O322	RL1908	219,9	130	D02	 28.587,00 	10%	 25.728,30 
22/10/2012	Cliente O449	ME1701	49,9	86	D00	 4.291,40 	0%	 4.291,40 
01/01/2012	Cliente O291	RL1153	309,9	140	D00	 43.386,00 	0%	 43.386,00 
01/04/2012	Cliente O231	CT1729	109,9	67	D00	 7.363,30 	0%	 7.363,30 
28/02/2012	Cliente O306	BL1908	189,9	126	D00	 23.927,40 	0%	 23.927,40 
23/03/2012	Cliente O171	OC1677	310,9	160	D00	 49.744,00 	0%	 49.744,00 
18/12/2012	Cliente O428	MO1221	189,9	49	D00	 9.305,10 	0%	 9.305,10 
20/11/2012	Cliente O443	RL1075	219,9	236	D00	 51.896,40 	0%	 51.896,40 
05/06/2012	Cliente O89	RL1702	269,9	206	D04	 55.599,40 	20%	 44.479,52 
05/09/2012	Cliente O586	ME1061	49,9	42	D00	 2.095,80 	0%	 2.095,80 
11/08/2012	Cliente O261	LE1431	39,9	232	D02	 9.256,80 	10%	 8.331,12 
25/02/2012	Cliente O343	MO1329	289,9	49	D00	 14.205,10 	0%	 14.205,10 
27/03/2012	Cliente O13	MO1564	269,9	161	D00	 43.453,90 	0%	 43.453,90 
15/07/2012	Cliente O122	SP1594	129,9	221	D00	 28.707,90 	0%	 28.707,90 
27/03/2012	Cliente O145	MO1420	289,9	98	D02	 28.410,20 	10%	 25.569,18 
08/05/2012	Cliente O123	ME1924	39,9	202	D00	 8.059,80 	0%	 8.059,80 
20/12/2012	Cliente O124	RL1401	269,9	183	D04	 49.391,70 	20%	 39.513,36 
11/04/2012	Cliente O214	ME1695	39,9	162	D04	 6.463,80 	20%	 5.171,04 
18/03/2012	Cliente O200	BL1575	269,9	45	D00	 12.145,50 	0%	 12.145,50 
19/04/2012	Cliente O614	CA1263	169,9	28	D00	 4.757,20 	0%	 4.757,20 
19/04/2012	Cliente O68	BL1196	179,9	93	D00	 16.730,70 	0%	 16.730,70 
09/04/2012	Cliente O187	SP1149	159,9	149	D00	 23.825,10 	0%	 23.825,10 
27/12/2012	Cliente O343	LE1507	39,9	213	D00	 8.498,70 	0%	 8.498,70 
02/01/2012	Cliente O474	MO1387	269,9	114	D02	 30.768,60 	10%	 27.691,74 
24/04/2012	Cliente O191	OC1131	290,9	126	D00	 36.653,40 	0%	 36.653,40 
08/09/2012	Cliente O35	RL1459	309,9	91	D00	 28.200,90 	0%	 28.200,90 
14/03/2012	Cliente O14	MO1392	219,9	50	D00	 10.995,00 	0%	 10.995,00 
17/09/2012	Cliente O532	OC1771	279,9	242	D00	 67.735,80 	0%	 67.735,80 
10/08/2012	Cliente O104	CA1245	129,9	119	D00	 15.458,10 	0%	 15.458,10 
22/07/2012	Cliente O244	MO1392	219,9	164	D00	 36.063,60 	0%	 36.063,60 
24/10/2012	Cliente O516	LE1507	39,9	77	D03	 3.072,30 	15%	 2.611,46 
01/04/2012	Cliente O62	ME1872	39,9	77	D00	 3.072,30 	0%	 3.072,30 
30/11/2012	Cliente O489	ME1701	49,9	41	D00	 2.045,90 	0%	 2.045,90 
28/03/2012	Cliente O138	SP1455	109,9	164	D01	 18.023,60 	5%	 17.122,42 
11/08/2012	Cliente O469	OC1131	290,9	247	D00	 71.852,30 	0%	 71.852,30 
24/07/2012	Cliente O212	RL1678	309,9	58	D02	 17.974,20 	10%	 16.176,78 
28/03/2012	Cliente O333	CT1301	139,9	149	D02	 20.845,10 	10%	 18.760,59 
06/03/2012	Cliente O220	OC1777	259,9	227	D05	 58.997,30 	25%	 44.247,98 
27/01/2012	Cliente O414	RL1547	219,9	161	D00	 35.403,90 	0%	 35.403,90 
01/02/2012	Cliente O405	MO1392	219,9	175	D00	 38.482,50 	0%	 38.482,50 
10/03/2012	Cliente O309	RL1580	269,9	47	D00	 12.685,30 	0%	 12.685,30 
13/03/2012	Cliente O7	SP1195	159,9	28	D00	 4.477,20 	0%	 4.477,20 
07/08/2012	Cliente O484	OC1420	279,9	42	D00	 11.755,80 	0%	 11.755,80 
28/03/2012	Cliente O64	MO1362	269,9	28	D00	 7.557,20 	0%	 7.557,20 
18/10/2012	Cliente O270	ME1689	49,9	110	D00	 5.489,00 	0%	 5.489,00 
15/09/2012	Cliente O316	BL1800	179,9	111	D00	 19.968,90 	0%	 19.968,90 
01/11/2012	Cliente O182	SP1436	129,9	194	D00	 25.200,60 	0%	 25.200,60 
18/05/2012	Cliente O250	MO1362	269,9	66	D00	 17.813,40 	0%	 17.813,40 
25/03/2012	Cliente O300	MO1221	189,9	53	D00	 10.064,70 	0%	 10.064,70 
13/07/2012	Cliente O414	OC1777	259,9	45	D00	 11.695,50 	0%	 11.695,50 
25/10/2012	Cliente O5	BL1123	219,09	94	D01	 20.594,46 	5%	 19.564,74 
17/05/2012	Cliente O62	OC1131	290,9	240	D00	 69.816,00 	0%	 69.816,00 
08/04/2012	Cliente O648	RL1105	269,9	180	D04	 48.582,00 	20%	 38.865,60 
26/12/2012	Cliente O582	SP1143	109,9	232	D04	 25.496,80 	20%	 20.397,44 
01/03/2012	Cliente O74	RL1510	199,9	201	D05	 40.179,90 	25%	 30.134,93 
06/09/2012	Cliente O633	CT1066	109,9	131	D00	 14.396,90 	0%	 14.396,90 
12/06/2012	Cliente O123	LE1759	39,9	219	D00	 8.738,10 	0%	 8.738,10 
17/02/2012	Cliente O27	MO1992	269,9	122	D05	 32.927,80 	25%	 24.695,85 
12/08/2012	Cliente O444	RL1908	219,9	250	D00	 54.975,00 	0%	 54.975,00 
31/12/2012	Cliente O205	CA1720	169,9	68	D00	 11.553,20 	0%	 11.553,20 
05/01/2012	Cliente O338	CA1245	129,9	185	D00	 24.031,50 	0%	 24.031,50 
16/02/2012	Cliente O57	MO1024	199,9	200	D00	 39.980,00 	0%	 39.980,00 
06/08/2012	Cliente O532	OC1312	290,9	107	D03	 31.126,30 	15%	 26.457,36 
16/01/2012	Cliente O455	SP1143	109,9	36	D00	 3.956,40 	0%	 3.956,40 
24/07/2012	Cliente O132	RL1194	199,9	246	D00	 49.175,40 	0%	 49.175,40 
20/09/2012	Cliente O161	BL1465	189,9	180	D03	 34.182,00 	15%	 29.054,70 
02/05/2012	Cliente O525	ME1569	39,9	246	D04	 9.815,40 	20%	 7.852,32 
09/06/2012	Cliente O559	ME1533	39,9	186	D00	 7.421,40 	0%	 7.421,40 
05/08/2012	Cliente O107	CA1131	169,9	140	D00	 23.786,00 	0%	 23.786,00 
24/04/2012	Cliente O20	ME1224	49,9	194	D00	 9.680,60 	0%	 9.680,60 
29/12/2012	Cliente O557	MO1104	219,9	91	D00	 20.010,90 	0%	 20.010,90 
23/10/2012	Cliente O207	CA1648	169,9	117	D00	 19.878,30 	0%	 19.878,30 
10/09/2012	Cliente O240	SP1175	169,9	204	D00	 34.659,60 	0%	 34.659,60 
25/12/2012	Cliente O568	LE1033	39,9	17	D00	 678,30 	0%	 678,30 
01/02/2012	Cliente O307	CA1268	169,9	183	D00	 31.091,70 	0%	 31.091,70 
25/10/2012	Cliente O502	SP1580	109,9	141	D00	 15.495,90 	0%	 15.495,90 
09/03/2012	Cliente O610	SP1497	89,9	239	D00	 21.486,10 	0%	 21.486,10 
15/08/2012	Cliente O559	OC1478	290,9	223	D00	 64.870,70 	0%	 64.870,70 
10/03/2012	Cliente O142	RL1510	199,9	117	D00	 23.388,30 	0%	 23.388,30 
07/10/2012	Cliente O195	SP1995	89,9	37	D00	 3.326,30 	0%	 3.326,30 
06/11/2012	Cliente O23	MO1543	189,9	57	D00	 10.824,30 	0%	 10.824,30 
29/05/2012	Cliente O427	SP1965	169,9	178	D05	 30.242,20 	25%	 22.681,65 
08/01/2012	Cliente O196	OC1005	450,9	144	D00	 64.929,60 	0%	 64.929,60 
31/03/2012	Cliente O571	OC1138	290,9	137	D05	 39.853,30 	25%	 29.889,98 
31/07/2012	Cliente O202	OC1183	450,9	104	D00	 46.893,60 	0%	 46.893,60 
13/03/2012	Cliente O435	CA1881	219,9	56	D00	 12.314,40 	0%	 12.314,40 
13/02/2012	Cliente O410	CA1779	219,9	108	D01	 23.749,20 	5%	 22.561,74 
13/09/2012	Cliente O381	LE1360	39,9	218	D03	 8.698,20 	15%	 7.393,47 
06/07/2012	Cliente O645	ME1185	49,9	131	D04	 6.536,90 	20%	 5.229,52 
10/10/2012	Cliente O330	LE1180	49,9	41	D00	 2.045,90 	0%	 2.045,90 
11/08/2012	Cliente O518	CT1614	139,9	168	D00	 23.503,20 	0%	 23.503,20 
