Data Venda	Nome Cliente	Item	Preço Unitário	Quantidade	Desconto	 Valor Total 	Valor Desconto	 Valor Líquido 
29/01/2010	Cliente O266	ME1499	39,9	164	D00	 6.543,60 	0%	 6.543,60 
20/02/2010	Cliente O87	BL1465	189,9	244	D00	 46.335,60 	0%	 46.335,60 
13/07/2010	Cliente O419	SP1038	129,9	101	D05	 13.119,90 	25%	 9.839,93 
04/02/2010	Cliente O506	ME1983	49,9	22	D04	 1.097,80 	20%	 878,24 
08/06/2010	Cliente O637	BL1643	269,9	146	D04	 39.405,40 	20%	 31.524,32 
28/07/2010	Cliente O69	MO1494	189,9	18	D02	 3.418,20 	10%	 3.076,38 
01/08/2010	Cliente O146	ME1065	49,9	148	D00	 7.385,20 	0%	 7.385,20 
25/01/2010	Cliente O361	SP1102	109,9	71	D00	 7.802,90 	0%	 7.802,90 
22/12/2010	Cliente O605	CT1976	159,9	191	D00	 30.540,90 	0%	 30.540,90 
30/05/2010	Cliente O650	RL1105	269,9	209	D00	 56.409,10 	0%	 56.409,10 
20/09/2010	Cliente O200	ME1533	39,9	206	D00	 8.219,40 	0%	 8.219,40 
26/12/2010	Cliente O130	OC1505	259,9	212	D05	 55.098,80 	25%	 41.324,10 
28/06/2010	Cliente O359	LE1508	39,9	19	D02	 758,10 	10%	 682,29 
11/03/2010	Cliente O576	SP1965	169,9	12	D00	 2.038,80 	0%	 2.038,80 
13/06/2010	Cliente O359	BL1954	179,9	76	D00	 13.672,40 	0%	 13.672,40 
20/03/2010	Cliente O108	BL1416	269,9	210	D00	 56.679,00 	0%	 56.679,00 
03/03/2010	Cliente O644	ME1936	39,9	49	D00	 1.955,10 	0%	 1.955,10 
12/08/2010	Cliente O256	RL1448	309,9	76	D00	 23.552,40 	0%	 23.552,40 
22/04/2010	Cliente O393	MO1543	189,9	78	D02	 14.812,20 	10%	 13.330,98 
17/02/2010	Cliente O105	ME1234	39,9	127	D04	 5.067,30 	20%	 4.053,84 
19/02/2010	Cliente O599	ME1185	49,9	54	D00	 2.694,60 	0%	 2.694,60 
29/04/2010	Cliente O520	BL1954	179,9	92	D00	 16.550,80 	0%	 16.550,80 
06/07/2010	Cliente O109	RL1352	309,9	123	D00	 38.117,70 	0%	 38.117,70 
18/12/2010	Cliente O340	RL1925	199,9	180	D00	 35.982,00 	0%	 35.982,00 
05/11/2010	Cliente O419	ME1646	49,9	149	D05	 7.435,10 	25%	 5.576,33 
17/02/2010	Cliente O38	OC1629	450,9	156	D02	 70.340,40 	10%	 63.306,36 
10/09/2010	Cliente O525	SP1009	109,9	131	D00	 14.396,90 	0%	 14.396,90 
13/10/2010	Cliente O515	OC1629	450,9	164	D05	 73.947,60 	25%	 55.460,70 
03/04/2010	Cliente O32	ME1173	39,9	108	D00	 4.309,20 	0%	 4.309,20 
17/07/2010	Cliente O99	OC1197	290,9	211	D01	 61.379,90 	5%	 58.310,91 
04/05/2010	Cliente O267	OC1999	310,9	66	D00	 20.519,40 	0%	 20.519,40 
21/05/2010	Cliente O259	ME1770	49,9	26	D04	 1.297,40 	20%	 1.037,92 
18/11/2010	Cliente O272	SP1328	89,9	48	D03	 4.315,20 	15%	 3.667,92 
06/04/2010	Cliente O320	SP1294	169,9	72	D00	 12.232,80 	0%	 12.232,80 
06/06/2010	Cliente O207	OC1009	450,9	58	D00	 26.152,20 	0%	 26.152,20 
26/03/2010	Cliente O575	ME1872	39,9	190	D00	 7.581,00 	0%	 7.581,00 
20/04/2010	Cliente O340	SP1384	89,9	196	D00	 17.620,40 	0%	 17.620,40 
31/01/2010	Cliente O612	MO1543	189,9	89	D03	 16.901,10 	15%	 14.365,94 
04/09/2010	Cliente O536	CA1657	219,9	230	D04	 50.577,00 	20%	 40.461,60 
17/06/2010	Cliente O123	SP1900	89,9	247	D00	 22.205,30 	0%	 22.205,30 
31/01/2010	Cliente O558	RL1105	269,9	152	D03	 41.024,80 	15%	 34.871,08 
03/09/2010	Cliente O203	ME1555	49,9	29	D01	 1.447,10 	5%	 1.374,75 
08/11/2010	Cliente O447	CA1939	219,9	103	D00	 22.649,70 	0%	 22.649,70 
03/01/2010	Cliente O564	BL1743	179,9	106	D04	 19.069,40 	20%	 15.255,52 
08/09/2010	Cliente O435	ME1337	39,9	152	D00	 6.064,80 	0%	 6.064,80 
18/08/2010	Cliente O490	SP1038	129,9	187	D00	 24.291,30 	0%	 24.291,30 
04/09/2010	Cliente O526	CA1476	169,9	191	D00	 32.450,90 	0%	 32.450,90 
27/11/2010	Cliente O368	SP1175	169,9	116	D00	 19.708,40 	0%	 19.708,40 
22/06/2010	Cliente O273	SP1055	129,9	60	D00	 7.794,00 	0%	 7.794,00 
04/11/2010	Cliente O135	SP1895	89,9	81	D00	 7.281,90 	0%	 7.281,90 
26/01/2010	Cliente O257	SP1053	169,9	42	D00	 7.135,80 	0%	 7.135,80 
30/10/2010	Cliente O437	RL1153	309,9	225	D03	 69.727,50 	15%	 59.268,38 
12/01/2010	Cliente O238	BL1484	169,9	110	D02	 18.689,00 	10%	 16.820,10 
26/08/2010	Cliente O642	LE1258	49,9	222	D00	 11.077,80 	0%	 11.077,80 
25/02/2010	Cliente O125	MO1621	189,9	238	D00	 45.196,20 	0%	 45.196,20 
31/08/2010	Cliente O404	SP1143	109,9	177	D00	 19.452,30 	0%	 19.452,30 
29/06/2010	Cliente O241	BL1518	219,09	49	D00	 10.735,41 	0%	 10.735,41 
20/09/2010	Cliente O39	OC1005	450,9	76	D00	 34.268,40 	0%	 34.268,40 
05/09/2010	Cliente O335	RL1352	309,9	210	D00	 65.079,00 	0%	 65.079,00 
15/09/2010	Cliente O24	LE1683	39,9	16	D00	 638,40 	0%	 638,40 
30/10/2010	Cliente O468	LE1180	49,9	60	D00	 2.994,00 	0%	 2.994,00 
18/08/2010	Cliente O201	SP1601	109,9	244	D00	 26.815,60 	0%	 26.815,60 
26/06/2010	Cliente O410	SP1911	159,9	54	D02	 8.634,60 	10%	 7.771,14 
02/07/2010	Cliente O489	SP1601	109,9	16	D00	 1.758,40 	0%	 1.758,40 
19/12/2010	Cliente O313	RL1407	219,9	190	D00	 41.781,00 	0%	 41.781,00 
31/10/2010	Cliente O210	SP1143	109,9	139	D00	 15.276,10 	0%	 15.276,10 
06/08/2010	Cliente O261	MO1564	269,9	58	D00	 15.654,20 	0%	 15.654,20 
20/02/2010	Cliente O102	LE1298	39,9	224	D00	 8.937,60 	0%	 8.937,60 
11/07/2010	Cliente O530	ME1983	49,9	131	D01	 6.536,90 	5%	 6.210,06 
25/01/2010	Cliente O446	OC1760	259,9	156	D00	 40.544,40 	0%	 40.544,40 
22/07/2010	Cliente O24	RL1174	309,9	63	D01	 19.523,70 	5%	 18.547,52 
24/02/2010	Cliente O372	MO1362	269,9	78	D00	 21.052,20 	0%	 21.052,20 
18/01/2010	Cliente O182	SP1652	109,9	29	D00	 3.187,10 	0%	 3.187,10 
12/03/2010	Cliente O634	ME1936	39,9	97	D00	 3.870,30 	0%	 3.870,30 
21/10/2010	Cliente O357	OC1131	290,9	118	D03	 34.326,20 	15%	 29.177,27 
14/05/2010	Cliente O381	RL1065	309,9	220	D00	 68.178,00 	0%	 68.178,00 
30/01/2010	Cliente O334	CA1053	169,9	202	D01	 34.319,80 	5%	 32.603,81 
30/10/2010	Cliente O192	CT1060	159,9	77	D00	 12.312,30 	0%	 12.312,30 
12/09/2010	Cliente O367	OC1505	259,9	68	D02	 17.673,20 	10%	 15.905,88 
11/02/2010	Cliente O638	SP1257	109,9	186	D00	 20.441,40 	0%	 20.441,40 
12/06/2010	Cliente O316	LE1360	39,9	216	D00	 8.618,40 	0%	 8.618,40 
01/12/2010	Cliente O533	ME1582	49,9	186	D00	 9.281,40 	0%	 9.281,40 
14/04/2010	Cliente O137	ME1866	39,9	205	D00	 8.179,50 	0%	 8.179,50 
19/05/2010	Cliente O361	ME1872	39,9	224	D00	 8.937,60 	0%	 8.937,60 
31/10/2010	Cliente O495	CA1224	129,9	66	D00	 8.573,40 	0%	 8.573,40 
26/07/2010	Cliente O7	LE1298	39,9	21	D00	 837,90 	0%	 837,90 
13/07/2010	Cliente O610	BL1603	169,9	137	D00	 23.276,30 	0%	 23.276,30 
20/11/2010	Cliente O261	SP1773	129,9	31	D00	 4.026,90 	0%	 4.026,90 
06/01/2010	Cliente O6	ME1092	49,9	51	D00	 2.544,90 	0%	 2.544,90 
02/06/2010	Cliente O632	CA1510	169,9	102	D00	 17.329,80 	0%	 17.329,80 
12/03/2010	Cliente O428	CA1199	219,9	54	D00	 11.874,60 	0%	 11.874,60 
25/08/2010	Cliente O169	OC1886	259,9	240	D00	 62.376,00 	0%	 62.376,00 
17/08/2010	Cliente O288	ME1936	39,9	43	D02	 1.715,70 	10%	 1.544,13 
25/12/2010	Cliente O551	CA1648	169,9	21	D04	 3.567,90 	20%	 2.854,32 
17/03/2010	Cliente O101	ME1192	49,9	65	D04	 3.243,50 	20%	 2.594,80 
11/09/2010	Cliente O374	MO1392	219,9	208	D05	 45.739,20 	25%	 34.304,40 
24/02/2010	Cliente O40	BL1684	179,9	136	D04	 24.466,40 	20%	 19.573,12 
16/08/2010	Cliente O270	BL1755	269,9	61	D04	 16.463,90 	20%	 13.171,12 
28/10/2010	Cliente O125	SP1855	109,9	222	D04	 24.397,80 	20%	 19.518,24 
12/05/2010	Cliente O112	CA1712	219,9	166	D03	 36.503,40 	15%	 31.027,89 
05/06/2010	Cliente O446	MO1494	189,9	185	D01	 35.131,50 	5%	 33.374,93 
15/11/2010	Cliente O149	CA1114	169,9	113	D00	 19.198,70 	0%	 19.198,70 
20/02/2010	Cliente O79	MO1681	219,9	186	D00	 40.901,40 	0%	 40.901,40 
05/04/2010	Cliente O316	MO1462	219,9	61	D00	 13.413,90 	0%	 13.413,90 
16/09/2010	Cliente O536	CT1976	159,9	125	D01	 19.987,50 	5%	 18.988,13 
26/11/2010	Cliente O608	RL1219	309,9	206	D00	 63.839,40 	0%	 63.839,40 
16/10/2010	Cliente O415	CT1204	159,9	147	D00	 23.505,30 	0%	 23.505,30 
29/07/2010	Cliente O629	LE1360	39,9	103	D00	 4.109,70 	0%	 4.109,70 
03/03/2010	Cliente O113	BL1011	269,9	96	D02	 25.910,40 	10%	 23.319,36 
02/11/2010	Cliente O478	CA1053	169,9	173	D00	 29.392,70 	0%	 29.392,70 
28/12/2010	Cliente O181	BL1800	179,9	226	D04	 40.657,40 	20%	 32.525,92 
02/10/2010	Cliente O63	ME1695	39,9	69	D02	 2.753,10 	10%	 2.477,79 
14/08/2010	Cliente O576	MO1850	219,9	108	D00	 23.749,20 	0%	 23.749,20 
14/09/2010	Cliente O361	ME1106	39,9	91	D00	 3.630,90 	0%	 3.630,90 
04/08/2010	Cliente O223	MO1763	289,9	191	D00	 55.370,90 	0%	 55.370,90 
23/01/2010	Cliente O227	RL1166	269,9	151	D00	 40.754,90 	0%	 40.754,90 
17/04/2010	Cliente O127	SP1257	109,9	237	D00	 26.046,30 	0%	 26.046,30 
20/11/2010	Cliente O180	ME1263	49,9	62	D00	 3.093,80 	0%	 3.093,80 
28/08/2010	Cliente O569	ME1233	49,9	208	D00	 10.379,20 	0%	 10.379,20 
22/09/2010	Cliente O225	CA1939	219,9	154	D00	 33.864,60 	0%	 33.864,60 
02/11/2010	Cliente O653	BL1106	269,9	39	D00	 10.526,10 	0%	 10.526,10 
18/11/2010	Cliente O631	CT1957	159,9	206	D03	 32.939,40 	15%	 27.998,49 
06/11/2010	Cliente O416	SP1857	159,9	23	D00	 3.677,70 	0%	 3.677,70 
02/11/2010	Cliente O99	BL1867	219,09	216	D03	 47.323,44 	15%	 40.224,92 
29/03/2010	Cliente O402	MO1992	269,9	34	D00	 9.176,60 	0%	 9.176,60 
02/08/2010	Cliente O291	RL1212	219,9	239	D00	 52.556,10 	0%	 52.556,10 
25/07/2010	Cliente O36	BL1214	169,9	27	D00	 4.587,30 	0%	 4.587,30 
26/07/2010	Cliente O181	MO1990	189,9	102	D00	 19.369,80 	0%	 19.369,80 
22/01/2010	Cliente O509	CT1533	109,9	213	D04	 23.408,70 	20%	 18.726,96 
06/12/2010	Cliente O195	RL1925	199,9	159	D00	 31.784,10 	0%	 31.784,10 
24/08/2010	Cliente O647	CA1164	169,9	35	D00	 5.946,50 	0%	 5.946,50 
11/10/2010	Cliente O123	CT1957	159,9	77	D00	 12.312,30 	0%	 12.312,30 
14/05/2010	Cliente O134	RL1410	309,9	197	D00	 61.050,30 	0%	 61.050,30 
20/04/2010	Cliente O503	OC1009	450,9	10	D03	 4.509,00 	15%	 3.832,65 
16/04/2010	Cliente O231	LE1360	39,9	142	D02	 5.665,80 	10%	 5.099,22 
23/05/2010	Cliente O586	SP1371	109,9	52	D00	 5.714,80 	0%	 5.714,80 
18/06/2010	Cliente O176	OC1312	290,9	213	D00	 61.961,70 	0%	 61.961,70 
04/10/2010	Cliente O26	MO1569	289,9	32	D00	 9.276,80 	0%	 9.276,80 
11/02/2010	Cliente O574	CT1976	159,9	130	D00	 20.787,00 	0%	 20.787,00 
23/08/2010	Cliente O529	ME1695	39,9	238	D00	 9.496,20 	0%	 9.496,20 
01/05/2010	Cliente O44	CA1744	169,9	124	D00	 21.067,60 	0%	 21.067,60 
25/07/2010	Cliente O84	BL1745	219,09	124	D00	 27.167,16 	0%	 27.167,16 
01/09/2010	Cliente O382	OC1138	290,9	112	D00	 32.580,80 	0%	 32.580,80 
30/07/2010	Cliente O267	BL1794	179,9	246	D05	 44.255,40 	25%	 33.191,55 
08/06/2010	Cliente O426	SP1371	109,9	184	D00	 20.221,60 	0%	 20.221,60 
26/08/2010	Cliente O579	MO1387	269,9	174	D03	 46.962,60 	15%	 39.918,21 
21/12/2010	Cliente O460	RL1414	219,9	191	D00	 42.000,90 	0%	 42.000,90 
18/01/2010	Cliente O264	BL1684	179,9	247	D05	 44.435,30 	25%	 33.326,48 
26/05/2010	Cliente O179	MO1416	189,9	91	D00	 17.280,90 	0%	 17.280,90 
17/06/2010	Cliente O317	SP1216	169,9	204	D02	 34.659,60 	10%	 31.193,64 
29/01/2010	Cliente O230	ME1173	39,9	73	D04	 2.912,70 	20%	 2.330,16 
14/03/2010	Cliente O593	ME1444	39,9	198	D03	 7.900,20 	15%	 6.715,17 
12/02/2010	Cliente O508	RL1150	219,9	217	D00	 47.718,30 	0%	 47.718,30 
25/07/2010	Cliente O347	BL1794	179,9	152	D00	 27.344,80 	0%	 27.344,80 
08/09/2010	Cliente O180	SP1029	89,9	13	D00	 1.168,70 	0%	 1.168,70 
30/12/2010	Cliente O535	SP1240	129,9	142	D01	 18.445,80 	5%	 17.523,51 
30/09/2010	Cliente O89	CA1263	169,9	210	D03	 35.679,00 	15%	 30.327,15 
01/04/2010	Cliente O644	RL1173	269,9	132	D00	 35.626,80 	0%	 35.626,80 
14/12/2010	Cliente O202	CT1472	109,9	162	D00	 17.803,80 	0%	 17.803,80 
14/08/2010	Cliente O169	ME1533	39,9	249	D05	 9.935,10 	25%	 7.451,33 
21/07/2010	Cliente O310	MO1141	289,9	240	D00	 69.576,00 	0%	 69.576,00 
29/08/2010	Cliente O653	CA1203	169,9	148	D00	 25.145,20 	0%	 25.145,20 
26/01/2010	Cliente O206	ME1761	39,9	82	D00	 3.271,80 	0%	 3.271,80 
05/02/2010	Cliente O17	CA1648	169,9	227	D05	 38.567,30 	25%	 28.925,48 
09/05/2010	Cliente O238	BL1803	219,09	221	D00	 48.418,89 	0%	 48.418,89 
11/03/2010	Cliente O261	MO1990	189,9	188	D00	 35.701,20 	0%	 35.701,20 
05/03/2010	Cliente O295	ME1866	39,9	12	D00	 478,80 	0%	 478,80 
26/04/2010	Cliente O288	ME1866	39,9	161	D00	 6.423,90 	0%	 6.423,90 
11/02/2010	Cliente O25	CA1712	219,9	58	D01	 12.754,20 	5%	 12.116,49 
21/06/2010	Cliente O459	MO1569	289,9	45	D00	 13.045,50 	0%	 13.045,50 
04/01/2010	Cliente O76	CA1933	219,9	189	D00	 41.561,10 	0%	 41.561,10 
26/11/2010	Cliente O66	LE1921	39,9	129	D00	 5.147,10 	0%	 5.147,10 
18/02/2010	Cliente O73	BL1016	189,9	249	D00	 47.285,10 	0%	 47.285,10 
12/12/2010	Cliente O118	LE1158	49,9	113	D00	 5.638,70 	0%	 5.638,70 
07/03/2010	Cliente O134	ME1337	39,9	163	D00	 6.503,70 	0%	 6.503,70 
03/10/2010	Cliente O246	CA1881	219,9	165	D04	 36.283,50 	20%	 29.026,80 
22/12/2010	Cliente O633	MO1984	189,9	46	D05	 8.735,40 	25%	 6.551,55 
24/11/2010	Cliente O77	MO1494	189,9	164	D00	 31.143,60 	0%	 31.143,60 
02/01/2010	Cliente O330	BL1943	179,9	133	D00	 23.926,70 	0%	 23.926,70 
23/09/2010	Cliente O196	RL1931	269,9	235	D00	 63.426,50 	0%	 63.426,50 
09/05/2010	Cliente O279	SP1662	89,9	233	D00	 20.946,70 	0%	 20.946,70 
25/02/2010	Cliente O215	CA1263	169,9	93	D04	 15.800,70 	20%	 12.640,56 
26/12/2010	Cliente O88	CA1053	169,9	33	D00	 5.606,70 	0%	 5.606,70 
13/03/2010	Cliente O569	BL1416	269,9	85	D02	 22.941,50 	10%	 20.647,35 
23/01/2010	Cliente O276	OC1104	450,9	247	D02	 111.372,30 	10%	 100.235,07 
19/01/2010	Cliente O391	RL1839	309,9	27	D00	 8.367,30 	0%	 8.367,30 
23/03/2010	Cliente O621	ME1936	39,9	33	D00	 1.316,70 	0%	 1.316,70 
24/12/2010	Cliente O650	ME1779	39,9	192	D00	 7.660,80 	0%	 7.660,80 
28/07/2010	Cliente O510	ME1324	39,9	62	D00	 2.473,80 	0%	 2.473,80 
26/02/2010	Cliente O528	RL1150	219,9	232	D00	 51.016,80 	0%	 51.016,80 
16/04/2010	Cliente O557	RL1212	219,9	226	D03	 49.697,40 	15%	 42.242,79 
06/04/2010	Cliente O327	MO1683	289,9	223	D00	 64.647,70 	0%	 64.647,70 
22/05/2010	Cliente O138	RL1172	219,9	124	D00	 27.267,60 	0%	 27.267,60 
17/01/2010	Cliente O114	ME1555	49,9	65	D00	 3.243,50 	0%	 3.243,50 
01/04/2010	Cliente O445	ME1192	49,9	112	D00	 5.588,80 	0%	 5.588,80 
29/07/2010	Cliente O189	BL1480	269,9	198	D02	 53.440,20 	10%	 48.096,18 
17/07/2010	Cliente O612	BL1547	169,9	46	D00	 7.815,40 	0%	 7.815,40 
17/03/2010	Cliente O475	SP1216	169,9	127	D03	 21.577,30 	15%	 18.340,71 
13/03/2010	Cliente O128	ME1263	49,9	198	D01	 9.880,20 	5%	 9.386,19 
26/09/2010	Cliente O610	MO1990	189,9	126	D03	 23.927,40 	15%	 20.338,29 
25/09/2010	Cliente O288	SP1216	169,9	61	D00	 10.363,90 	0%	 10.363,90 
02/06/2010	Cliente O383	ME1936	39,9	17	D00	 678,30 	0%	 678,30 
06/06/2010	Cliente O181	LE1198	49,9	78	D00	 3.892,20 	0%	 3.892,20 
31/10/2010	Cliente O110	RL1401	269,9	20	D02	 5.398,00 	10%	 4.858,20 
29/10/2010	Cliente O264	CA1224	129,9	117	D00	 15.198,30 	0%	 15.198,30 
09/05/2010	Cliente O323	BL1518	219,09	127	D00	 27.824,43 	0%	 27.824,43 
25/06/2010	Cliente O304	BL1016	189,9	64	D00	 12.153,60 	0%	 12.153,60 
24/11/2010	Cliente O216	ME1527	39,9	154	D03	 6.144,60 	15%	 5.222,91 
11/09/2010	Cliente O152	SP1068	129,9	122	D05	 15.847,80 	25%	 11.885,85 
04/06/2010	Cliente O501	SP1506	169,9	116	D05	 19.708,40 	25%	 14.781,30 
04/05/2010	Cliente O93	RL1075	219,9	178	D02	 39.142,20 	10%	 35.227,98 
18/01/2010	Cliente O483	SP1770	129,9	143	D02	 18.575,70 	10%	 16.718,13 
31/03/2010	Cliente O531	BL1575	269,9	190	D00	 51.281,00 	0%	 51.281,00 
03/10/2010	Cliente O107	ME1108	49,9	105	D00	 5.239,50 	0%	 5.239,50 
01/08/2010	Cliente O293	CA1881	219,9	75	D00	 16.492,50 	0%	 16.492,50 
27/11/2010	Cliente O445	ME1106	39,9	65	D00	 2.593,50 	0%	 2.593,50 
06/05/2010	Cliente O251	SP1792	89,9	217	D04	 19.508,30 	20%	 15.606,64 
17/06/2010	Cliente O184	SP1995	89,9	17	D00	 1.528,30 	0%	 1.528,30 
08/09/2010	Cliente O100	SP1053	169,9	238	D05	 40.436,20 	25%	 30.327,15 
13/05/2010	Cliente O397	BL1480	269,9	227	D00	 61.267,30 	0%	 61.267,30 
19/12/2010	Cliente O71	RL1219	309,9	153	D00	 47.414,70 	0%	 47.414,70 
30/11/2010	Cliente O334	RL1452	219,9	23	D00	 5.057,70 	0%	 5.057,70 
11/06/2010	Cliente O6	SP1029	89,9	127	D00	 11.417,30 	0%	 11.417,30 
15/06/2010	Cliente O17	OC1473	450,9	90	D03	 40.581,00 	15%	 34.493,85 
30/05/2010	Cliente O349	OC1478	290,9	40	D03	 11.636,00 	15%	 9.890,60 
22/04/2010	Cliente O87	SP1328	89,9	229	D00	 20.587,10 	0%	 20.587,10 
23/07/2010	Cliente O66	OC1611	310,9	154	D00	 47.878,60 	0%	 47.878,60 
29/04/2010	Cliente O499	RL1401	269,9	237	D00	 63.966,30 	0%	 63.966,30 
25/08/2010	Cliente O394	BL1803	219,09	183	D00	 40.093,47 	0%	 40.093,47 
21/10/2010	Cliente O56	BL1755	269,9	120	D04	 32.388,00 	20%	 25.910,40 
06/10/2010	Cliente O524	SP1662	89,9	33	D00	 2.966,70 	0%	 2.966,70 
21/10/2010	Cliente O468	OC1312	290,9	238	D00	 69.234,20 	0%	 69.234,20 
27/07/2010	Cliente O113	LE1033	39,9	182	D01	 7.261,80 	5%	 6.898,71 
29/11/2010	Cliente O497	OC1505	259,9	97	D00	 25.210,30 	0%	 25.210,30 
23/04/2010	Cliente O211	OC1420	279,9	33	D00	 9.236,70 	0%	 9.236,70 
05/05/2010	Cliente O9	SP1343	89,9	12	D00	 1.078,80 	0%	 1.078,80 
22/07/2010	Cliente O411	OC1416	310,9	243	D00	 75.548,70 	0%	 75.548,70 
01/05/2010	Cliente O414	OC1280	279,9	214	D04	 59.898,60 	20%	 47.918,88 
29/12/2010	Cliente O388	OC1312	290,9	200	D00	 58.180,00 	0%	 58.180,00 
27/05/2010	Cliente O95	RL1105	269,9	82	D01	 22.131,80 	5%	 21.025,21 
01/03/2010	Cliente O154	ME1173	39,9	69	D00	 2.753,10 	0%	 2.753,10 
25/09/2010	Cliente O602	ME1872	39,9	137	D00	 5.466,30 	0%	 5.466,30 
09/10/2010	Cliente O93	SP1257	109,9	214	D00	 23.518,60 	0%	 23.518,60 
06/12/2010	Cliente O2	BL1106	269,9	218	D04	 58.838,20 	20%	 47.070,56 
23/10/2010	Cliente O501	CA1164	169,9	202	D00	 34.319,80 	0%	 34.319,80 
10/04/2010	Cliente O230	ME1337	39,9	185	D01	 7.381,50 	5%	 7.012,43 
12/09/2010	Cliente O639	MO1362	269,9	82	D00	 22.131,80 	0%	 22.131,80 
01/06/2010	Cliente O111	ME1646	49,9	229	D00	 11.427,10 	0%	 11.427,10 
03/01/2010	Cliente O144	RL1172	219,9	17	D00	 3.738,30 	0%	 3.738,30 
10/11/2010	Cliente O66	RL1678	309,9	130	D00	 40.287,00 	0%	 40.287,00 
27/03/2010	Cliente O273	ME1695	39,9	219	D00	 8.738,10 	0%	 8.738,10 
16/11/2010	Cliente O519	MO1024	199,9	164	D00	 32.783,60 	0%	 32.783,60 
17/10/2010	Cliente O505	RL1521	269,9	198	D00	 53.440,20 	0%	 53.440,20 
27/07/2010	Cliente O176	SP1012	159,9	58	D00	 9.274,20 	0%	 9.274,20 
07/11/2010	Cliente O308	RL1174	309,9	124	D00	 38.427,60 	0%	 38.427,60 
31/08/2010	Cliente O54	BL1623	219,09	76	D02	 16.650,84 	10%	 14.985,76 
08/12/2010	Cliente O571	BL1352	269,9	193	D00	 52.090,70 	0%	 52.090,70 
27/10/2010	Cliente O329	OC1777	259,9	148	D00	 38.465,20 	0%	 38.465,20 
03/07/2010	Cliente O623	RL1580	269,9	205	D00	 55.329,50 	0%	 55.329,50 
15/07/2010	Cliente O17	BL1794	179,9	31	D00	 5.576,90 	0%	 5.576,90 
24/05/2010	Cliente O41	CA1268	169,9	80	D00	 13.592,00 	0%	 13.592,00 
15/02/2010	Cliente O529	SP1900	89,9	65	D05	 5.843,50 	25%	 4.382,63 
22/12/2010	Cliente O175	RL1452	219,9	186	D00	 40.901,40 	0%	 40.901,40 
29/03/2010	Cliente O562	ME1106	39,9	111	D03	 4.428,90 	15%	 3.764,57 
23/03/2010	Cliente O503	ME1236	39,9	202	D03	 8.059,80 	15%	 6.850,83 
28/06/2010	Cliente O347	OC1197	290,9	177	D03	 51.489,30 	15%	 43.765,91 
23/11/2010	Cliente O570	SP1436	129,9	174	D05	 22.602,60 	25%	 16.951,95 
20/09/2010	Cliente O76	SP1773	129,9	59	D00	 7.664,10 	0%	 7.664,10 
25/02/2010	Cliente O631	CA1245	129,9	141	D00	 18.315,90 	0%	 18.315,90 
29/05/2010	Cliente O1	ME1108	49,9	154	D02	 7.684,60 	10%	 6.916,14 
14/09/2010	Cliente O463	OC1814	290,9	169	D01	 49.162,10 	5%	 46.704,00 
24/04/2010	Cliente O139	BL1426	179,9	167	D00	 30.043,30 	0%	 30.043,30 
20/04/2010	Cliente O456	RL1166	269,9	51	D00	 13.764,90 	0%	 13.764,90 
04/01/2010	Cliente O388	OC1420	279,9	230	D04	 64.377,00 	20%	 51.501,60 
27/04/2010	Cliente O19	BL1301	189,9	136	D00	 25.826,40 	0%	 25.826,40 
03/09/2010	Cliente O418	BL1604	219,09	38	D00	 8.325,42 	0%	 8.325,42 
30/08/2010	Cliente O416	MO1984	189,9	232	D02	 44.056,80 	10%	 39.651,12 
09/02/2010	Cliente O341	RL1219	309,9	14	D05	 4.338,60 	25%	 3.253,95 
08/05/2010	Cliente O594	CA1164	169,9	242	D00	 41.115,80 	0%	 41.115,80 
14/06/2010	Cliente O378	MO1221	189,9	150	D01	 28.485,00 	5%	 27.060,75 
10/04/2010	Cliente O245	RL1075	219,9	77	D01	 16.932,30 	5%	 16.085,69 
25/05/2010	Cliente O153	RL1011	199,9	68	D00	 13.593,20 	0%	 13.593,20 
06/09/2010	Cliente O120	BL1575	269,9	148	D00	 39.945,20 	0%	 39.945,20 
30/05/2010	Cliente O17	OC1891	310,9	37	D03	 11.503,30 	15%	 9.777,81 
20/07/2010	Cliente O304	RL1839	309,9	223	D00	 69.107,70 	0%	 69.107,70 
27/12/2010	Cliente O432	SP1102	109,9	182	D00	 20.001,80 	0%	 20.001,80 
24/06/2010	Cliente O583	SP1436	129,9	48	D00	 6.235,20 	0%	 6.235,20 
06/05/2010	Cliente O493	CA1203	169,9	52	D02	 8.834,80 	10%	 7.951,32 
17/10/2010	Cliente O499	BL1929	189,9	48	D00	 9.115,20 	0%	 9.115,20 
22/01/2010	Cliente O335	RL1451	199,9	137	D01	 27.386,30 	5%	 26.016,99 
14/02/2010	Cliente O207	MO1416	189,9	62	D01	 11.773,80 	5%	 11.185,11 
30/06/2010	Cliente O485	CA1142	129,9	68	D05	 8.833,20 	25%	 6.624,90 
06/06/2010	Cliente O297	MO1287	289,9	100	D00	 28.990,00 	0%	 28.990,00 
18/12/2010	Cliente O461	CA1053	169,9	87	D00	 14.781,30 	0%	 14.781,30 
22/01/2010	Cliente O435	ME1106	39,9	115	D00	 4.588,50 	0%	 4.588,50 
17/03/2010	Cliente O54	SP1436	129,9	55	D00	 7.144,50 	0%	 7.144,50 
27/02/2010	Cliente O80	RL1931	269,9	224	D04	 60.457,60 	20%	 48.366,08 
