Data Venda	Nome Cliente	Item	Preço Unitário	Quantidade	Desconto	 Valor Total 	Valor Desconto	 Valor Líquido 
16/06/2016	Cliente O397	LE1216	49,9	222	D00	 11.077,80 	0%	 11.077,80 
27/10/2016	Cliente O482	OC1009	450,9	94	D00	 42.384,60 	0%	 42.384,60 
07/11/2016	Cliente O470	CA1510	169,9	217	D00	 36.868,30 	0%	 36.868,30 
22/01/2016	Cliente O391	BL1603	169,9	247	D00	 41.965,30 	0%	 41.965,30 
24/12/2016	Cliente O205	SP1991	129,9	188	D05	 24.421,20 	25%	 18.315,90 
18/03/2016	Cliente O580	LE1243	39,9	42	D00	 1.675,80 	0%	 1.675,80 
03/03/2016	Cliente O314	SP1855	109,9	34	D05	 3.736,60 	25%	 2.802,45 
25/08/2016	Cliente O257	SP1384	89,9	173	D00	 15.552,70 	0%	 15.552,70 
12/02/2016	Cliente O283	OC1921	450,9	114	D00	 51.402,60 	0%	 51.402,60 
19/12/2016	Cliente O479	SP1102	109,9	117	D00	 12.858,30 	0%	 12.858,30 
29/04/2016	Cliente O486	MO1990	189,9	244	D00	 46.335,60 	0%	 46.335,60 
25/12/2016	Cliente O379	LE1497	49,9	101	D04	 5.039,90 	20%	 4.031,92 
06/11/2016	Cliente O378	ME1533	39,9	72	D01	 2.872,80 	5%	 2.729,16 
19/11/2016	Cliente O42	LE1768	49,9	67	D00	 3.343,30 	0%	 3.343,30 
20/02/2016	Cliente O465	CA1172	129,9	87	D00	 11.301,30 	0%	 11.301,30 
12/03/2016	Cliente O415	MO1392	219,9	114	D00	 25.068,60 	0%	 25.068,60 
03/11/2016	Cliente O216	BL1016	189,9	90	D00	 17.091,00 	0%	 17.091,00 
24/02/2016	Cliente O50	OC1005	450,9	193	D00	 87.023,70 	0%	 87.023,70 
24/05/2016	Cliente O374	SP1143	109,9	120	D00	 13.188,00 	0%	 13.188,00 
17/12/2016	Cliente O420	MO1683	289,9	226	D00	 65.517,40 	0%	 65.517,40 
03/11/2016	Cliente O338	SP1652	109,9	240	D00	 26.376,00 	0%	 26.376,00 
29/04/2016	Cliente O258	CA1199	219,9	30	D00	 6.597,00 	0%	 6.597,00 
25/03/2016	Cliente O635	SP1652	109,9	183	D00	 20.111,70 	0%	 20.111,70 
07/04/2016	Cliente O256	BL1755	269,9	73	D00	 19.702,70 	0%	 19.702,70 
12/09/2016	Cliente O321	OC1098	290,9	103	D00	 29.962,70 	0%	 29.962,70 
10/09/2016	Cliente O330	MO1984	189,9	190	D00	 36.081,00 	0%	 36.081,00 
02/08/2016	Cliente O34	SP1038	129,9	204	D00	 26.499,60 	0%	 26.499,60 
31/03/2016	Cliente O407	LE1258	49,9	20	D05	 998,00 	25%	 748,50 
19/10/2016	Cliente O505	CT1417	159,9	116	D00	 18.548,40 	0%	 18.548,40 
17/05/2016	Cliente O523	SP1652	109,9	248	D00	 27.255,20 	0%	 27.255,20 
24/06/2016	Cliente O534	BL1954	179,9	44	D00	 7.915,60 	0%	 7.915,60 
26/10/2016	Cliente O247	LE1286	49,9	241	D00	 12.025,90 	0%	 12.025,90 
29/03/2016	Cliente O203	ME1555	49,9	156	D03	 7.784,40 	15%	 6.616,74 
13/11/2016	Cliente O71	ME1233	49,9	231	D00	 11.526,90 	0%	 11.526,90 
07/04/2016	Cliente O622	MO1792	199,9	198	D00	 39.580,20 	0%	 39.580,20 
22/10/2016	Cliente O26	ME1866	39,9	62	D00	 2.473,80 	0%	 2.473,80 
04/05/2016	Cliente O238	CA1224	129,9	86	D00	 11.171,40 	0%	 11.171,40 
01/05/2016	Cliente O273	SP1773	129,9	148	D00	 19.225,20 	0%	 19.225,20 
26/09/2016	Cliente O519	LE1298	39,9	158	D00	 6.304,20 	0%	 6.304,20 
19/02/2016	Cliente O173	RL1452	219,9	121	D04	 26.607,90 	20%	 21.286,32 
01/09/2016	Cliente O21	LE1898	49,9	36	D00	 1.796,40 	0%	 1.796,40 
01/10/2016	Cliente O9	ME1106	39,9	236	D00	 9.416,40 	0%	 9.416,40 
30/03/2016	Cliente O353	BL1478	179,9	88	D02	 15.831,20 	10%	 14.248,08 
03/12/2016	Cliente O173	CT1533	109,9	202	D03	 22.199,80 	15%	 18.869,83 
08/12/2016	Cliente O345	OC1104	450,9	90	D00	 40.581,00 	0%	 40.581,00 
03/05/2016	Cliente O459	ME1263	49,9	126	D00	 6.287,40 	0%	 6.287,40 
26/04/2016	Cliente O425	OC1707	259,9	205	D00	 53.279,50 	0%	 53.279,50 
29/02/2016	Cliente O547	BL1518	219,09	10	D00	 2.190,90 	0%	 2.190,90 
10/07/2016	Cliente O234	CT1488	139,9	217	D00	 30.358,30 	0%	 30.358,30 
26/07/2016	Cliente O11	ME1918	49,9	35	D00	 1.746,50 	0%	 1.746,50 
30/08/2016	Cliente O103	OC1917	450,9	180	D00	 81.162,00 	0%	 81.162,00 
18/02/2016	Cliente O520	SP1149	159,9	75	D00	 11.992,50 	0%	 11.992,50 
04/02/2016	Cliente O477	SP1991	129,9	178	D01	 23.122,20 	5%	 21.966,09 
29/10/2016	Cliente O22	LE1216	49,9	216	D00	 10.778,40 	0%	 10.778,40 
16/12/2016	Cliente O575	CT1472	109,9	233	D00	 25.606,70 	0%	 25.606,70 
29/02/2016	Cliente O359	LE1216	49,9	173	D00	 8.632,70 	0%	 8.632,70 
02/07/2016	Cliente O571	CA1142	129,9	123	D00	 15.977,70 	0%	 15.977,70 
22/11/2016	Cliente O428	MO1261	289,9	75	D00	 21.742,50 	0%	 21.742,50 
17/02/2016	Cliente O636	LE1350	49,9	72	D00	 3.592,80 	0%	 3.592,80 
04/09/2016	Cliente O143	CA1779	219,9	95	D05	 20.890,50 	25%	 15.667,88 
11/12/2016	Cliente O106	LE1768	49,9	247	D00	 12.325,30 	0%	 12.325,30 
08/02/2016	Cliente O591	MO1387	269,9	18	D00	 4.858,20 	0%	 4.858,20 
25/03/2016	Cliente O580	SP1613	159,9	28	D05	 4.477,20 	25%	 3.357,90 
23/04/2016	Cliente O517	OC1777	259,9	38	D00	 9.876,20 	0%	 9.876,20 
17/05/2016	Cliente O27	RL1219	309,9	38	D00	 11.776,20 	0%	 11.776,20 
02/12/2016	Cliente O86	LE1714	49,9	172	D00	 8.582,80 	0%	 8.582,80 
04/11/2016	Cliente O14	SP1773	129,9	54	D00	 7.014,60 	0%	 7.014,60 
23/02/2016	Cliente O530	LE1258	49,9	134	D02	 6.686,60 	10%	 6.017,94 
26/03/2016	Cliente O99	OC1183	450,9	147	D00	 66.282,30 	0%	 66.282,30 
04/12/2016	Cliente O242	ME1192	49,9	34	D03	 1.696,60 	15%	 1.442,11 
06/02/2016	Cliente O34	MO1500	269,9	110	D03	 29.689,00 	15%	 25.235,65 
11/02/2016	Cliente O535	SP1175	169,9	16	D00	 2.718,40 	0%	 2.718,40 
30/03/2016	Cliente O611	BL1484	169,9	114	D00	 19.368,60 	0%	 19.368,60 
09/08/2016	Cliente O638	RL1194	199,9	96	D00	 19.190,40 	0%	 19.190,40 
30/01/2016	Cliente O170	BL1416	269,9	206	D00	 55.599,40 	0%	 55.599,40 
16/11/2016	Cliente O417	RL1698	309,9	200	D01	 61.980,00 	5%	 58.881,00 
01/01/2016	Cliente O559	SP1773	129,9	223	D04	 28.967,70 	20%	 23.174,16 
16/05/2016	Cliente O516	ME1781	49,9	117	D04	 5.838,30 	20%	 4.670,64 
21/01/2016	Cliente O376	CA1720	169,9	202	D03	 34.319,80 	15%	 29.171,83 
04/06/2016	Cliente O49	CT1957	159,9	98	D02	 15.670,20 	10%	 14.103,18 
23/12/2016	Cliente O332	OC1707	259,9	232	D00	 60.296,80 	0%	 60.296,80 
18/10/2016	Cliente O250	MO1458	269,9	181	D00	 48.851,90 	0%	 48.851,90 
21/09/2016	Cliente O223	CA1939	219,9	182	D00	 40.021,80 	0%	 40.021,80 
31/07/2016	Cliente O314	ME1924	39,9	119	D00	 4.748,10 	0%	 4.748,10 
02/07/2016	Cliente O553	SP1343	89,9	141	D00	 12.675,90 	0%	 12.675,90 
27/01/2016	Cliente O257	SP1788	109,9	58	D00	 6.374,20 	0%	 6.374,20 
04/06/2016	Cliente O445	RL1105	269,9	107	D01	 28.879,30 	5%	 27.435,34 
23/05/2016	Cliente O541	BL1480	269,9	123	D01	 33.197,70 	5%	 31.537,82 
26/05/2016	Cliente O425	LE1033	39,9	93	D00	 3.710,70 	0%	 3.710,70 
09/07/2016	Cliente O607	ME1779	39,9	131	D01	 5.226,90 	5%	 4.965,56 
30/07/2016	Cliente O584	OC1505	259,9	145	D00	 37.685,50 	0%	 37.685,50 
17/01/2016	Cliente O321	RL1547	219,9	106	D00	 23.309,40 	0%	 23.309,40 
24/07/2016	Cliente O610	RL1578	219,9	156	D00	 34.304,40 	0%	 34.304,40 
15/08/2016	Cliente O102	RL1931	269,9	27	D00	 7.287,30 	0%	 7.287,30 
30/10/2016	Cliente O523	SP1895	89,9	72	D00	 6.472,80 	0%	 6.472,80 
06/11/2016	Cliente O344	CA1199	219,9	205	D00	 45.079,50 	0%	 45.079,50 
23/10/2016	Cliente O653	SP1294	169,9	99	D00	 16.820,10 	0%	 16.820,10 
05/12/2016	Cliente O353	OC1416	310,9	130	D00	 40.417,00 	0%	 40.417,00 
06/02/2016	Cliente O197	BL1106	269,9	158	D00	 42.644,20 	0%	 42.644,20 
11/07/2016	Cliente O366	CA1224	129,9	204	D00	 26.499,60 	0%	 26.499,60 
26/01/2016	Cliente O102	SP1384	89,9	44	D00	 3.955,60 	0%	 3.955,60 
18/03/2016	Cliente O270	MO1392	219,9	65	D00	 14.293,50 	0%	 14.293,50 
01/11/2016	Cliente O201	CT1066	109,9	98	D00	 10.770,20 	0%	 10.770,20 
22/12/2016	Cliente O568	OC1138	290,9	39	D00	 11.345,10 	0%	 11.345,10 
05/11/2016	Cliente O434	OC1416	310,9	99	D00	 30.779,10 	0%	 30.779,10 
05/01/2016	Cliente O641	OC1677	310,9	135	D00	 41.971,50 	0%	 41.971,50 
09/07/2016	Cliente O192	ME1761	39,9	172	D00	 6.862,80 	0%	 6.862,80 
02/08/2016	Cliente O587	RL1065	309,9	111	D01	 34.398,90 	5%	 32.678,96 
13/11/2016	Cliente O534	MO1036	189,9	48	D00	 9.115,20 	0%	 9.115,20 
11/03/2016	Cliente O420	RL1686	219,9	180	D00	 39.582,00 	0%	 39.582,00 
05/09/2016	Cliente O350	ME1924	39,9	139	D00	 5.546,10 	0%	 5.546,10 
24/08/2016	Cliente O158	ME1224	49,9	205	D00	 10.229,50 	0%	 10.229,50 
16/05/2016	Cliente O534	SP1895	89,9	60	D00	 5.394,00 	0%	 5.394,00 
26/01/2016	Cliente O126	SP1218	89,9	124	D00	 11.147,60 	0%	 11.147,60 
07/10/2016	Cliente O620	ME1233	49,9	74	D00	 3.692,60 	0%	 3.692,60 
27/11/2016	Cliente O587	SP1613	159,9	90	D00	 14.391,00 	0%	 14.391,00 
25/02/2016	Cliente O86	ME1831	39,9	100	D00	 3.990,00 	0%	 3.990,00 
11/11/2016	Cliente O145	MO1261	289,9	12	D00	 3.478,80 	0%	 3.478,80 
13/07/2016	Cliente O72	ME1936	39,9	11	D02	 438,90 	10%	 395,01 
04/02/2016	Cliente O19	CA1172	129,9	189	D01	 24.551,10 	5%	 23.323,55 
03/01/2016	Cliente O440	LE1443	49,9	206	D04	 10.279,40 	20%	 8.223,52 
06/01/2016	Cliente O635	SP1218	89,9	127	D00	 11.417,30 	0%	 11.417,30 
13/03/2016	Cliente O470	SP1613	159,9	195	D00	 31.180,50 	0%	 31.180,50 
30/09/2016	Cliente O142	MO1763	289,9	101	D00	 29.279,90 	0%	 29.279,90 
02/03/2016	Cliente O516	SP1175	169,9	54	D00	 9.174,60 	0%	 9.174,60 
18/01/2016	Cliente O272	OC1891	310,9	117	D00	 36.375,30 	0%	 36.375,30 
24/04/2016	Cliente O251	BL1867	219,09	84	D00	 18.403,56 	0%	 18.403,56 
03/08/2016	Cliente O167	CT1060	159,9	174	D00	 27.822,60 	0%	 27.822,60 
19/09/2016	Cliente O52	RL1219	309,9	100	D00	 30.990,00 	0%	 30.990,00 
23/07/2016	Cliente O180	MO1683	289,9	88	D00	 25.511,20 	0%	 25.511,20 
19/07/2016	Cliente O32	RL1580	269,9	12	D00	 3.238,80 	0%	 3.238,80 
10/07/2016	Cliente O341	MO1221	189,9	67	D05	 12.723,30 	25%	 9.542,48 
05/08/2016	Cliente O210	ME1646	49,9	79	D00	 3.942,10 	0%	 3.942,10 
27/08/2016	Cliente O372	SP1615	109,9	235	D02	 25.826,50 	10%	 23.243,85 
21/04/2016	Cliente O101	OC1505	259,9	154	D01	 40.024,60 	5%	 38.023,37 
10/02/2016	Cliente O574	OC1365	279,9	200	D00	 55.980,00 	0%	 55.980,00 
01/05/2016	Cliente O449	ME1872	39,9	72	D05	 2.872,80 	25%	 2.154,60 
25/06/2016	Cliente O140	SP1895	89,9	110	D01	 9.889,00 	5%	 9.394,55 
03/08/2016	Cliente O398	SP1175	169,9	174	D00	 29.562,60 	0%	 29.562,60 
25/05/2016	Cliente O447	SP1615	109,9	131	D00	 14.396,90 	0%	 14.396,90 
26/04/2016	Cliente O297	BL1196	179,9	132	D00	 23.746,80 	0%	 23.746,80 
29/02/2016	Cliente O44	MO1362	269,9	128	D00	 34.547,20 	0%	 34.547,20 
19/01/2016	Cliente O264	MO1191	199,9	176	D00	 35.182,40 	0%	 35.182,40 
10/03/2016	Cliente O153	LE1033	39,9	30	D00	 1.197,00 	0%	 1.197,00 
29/09/2016	Cliente O521	OC1629	450,9	12	D00	 5.410,80 	0%	 5.410,80 
10/05/2016	Cliente O348	OC1886	259,9	47	D00	 12.215,30 	0%	 12.215,30 
04/01/2016	Cliente O65	ME1268	49,9	14	D03	 698,60 	15%	 593,81 
13/09/2016	Cliente O384	ME1527	39,9	55	D04	 2.194,50 	20%	 1.755,60 
21/09/2016	Cliente O225	LE1799	49,9	12	D00	 598,80 	0%	 598,80 
23/01/2016	Cliente O72	OC1131	290,9	159	D00	 46.253,10 	0%	 46.253,10 
18/02/2016	Cliente O40	OC1886	259,9	179	D00	 46.522,10 	0%	 46.522,10 
17/10/2016	Cliente O74	LE1286	49,9	114	D00	 5.688,60 	0%	 5.688,60 
02/05/2016	Cliente O28	BL1123	219,09	178	D04	 38.998,02 	20%	 31.198,42 
03/06/2016	Cliente O492	RL1105	269,9	229	D03	 61.807,10 	15%	 52.536,04 
24/02/2016	Cliente O605	SP1633	169,9	177	D00	 30.072,30 	0%	 30.072,30 
03/12/2016	Cliente O505	SP1102	109,9	65	D03	 7.143,50 	15%	 6.071,98 
19/04/2016	Cliente O359	MO1307	189,9	197	D00	 37.410,30 	0%	 37.410,30 
11/09/2016	Cliente O530	MO1141	289,9	147	D00	 42.615,30 	0%	 42.615,30 
04/08/2016	Cliente O480	SP1498	169,9	90	D00	 15.291,00 	0%	 15.291,00 
27/03/2016	Cliente O454	MO1990	189,9	81	D00	 15.381,90 	0%	 15.381,90 
14/07/2016	Cliente O187	SP1216	169,9	156	D00	 26.504,40 	0%	 26.504,40 
22/04/2016	Cliente O572	CA1114	169,9	44	D00	 7.475,60 	0%	 7.475,60 
09/05/2016	Cliente O619	MO1104	219,9	59	D00	 12.974,10 	0%	 12.974,10 
16/04/2016	Cliente O155	ME1268	49,9	108	D00	 5.389,20 	0%	 5.389,20 
09/01/2016	Cliente O266	RL1401	269,9	99	D05	 26.720,10 	25%	 20.040,08 
22/10/2016	Cliente O652	RL1578	219,9	107	D00	 23.529,30 	0%	 23.529,30 
29/12/2016	Cliente O483	LE1243	39,9	124	D00	 4.947,60 	0%	 4.947,60 
05/11/2016	Cliente O292	MO1416	189,9	83	D00	 15.761,70 	0%	 15.761,70 
27/10/2016	Cliente O326	RL1925	199,9	190	D00	 37.981,00 	0%	 37.981,00 
09/08/2016	Cliente O462	RL1521	269,9	231	D04	 62.346,90 	20%	 49.877,52 
25/01/2016	Cliente O303	LE1683	39,9	65	D00	 2.593,50 	0%	 2.593,50 
05/08/2016	Cliente O588	OC1917	450,9	106	D04	 47.795,40 	20%	 38.236,32 
13/10/2016	Cliente O215	RL1172	219,9	140	D00	 30.786,00 	0%	 30.786,00 
17/07/2016	Cliente O625	MO1621	189,9	131	D00	 24.876,90 	0%	 24.876,90 
03/03/2016	Cliente O548	ME1924	39,9	219	D03	 8.738,10 	15%	 7.427,39 
20/08/2016	Cliente O36	ME1831	39,9	43	D00	 1.715,70 	0%	 1.715,70 
24/04/2016	Cliente O386	BL1196	179,9	82	D04	 14.751,80 	20%	 11.801,44 
22/06/2016	Cliente O580	BL1518	219,09	79	D00	 17.308,11 	0%	 17.308,11 
21/01/2016	Cliente O530	CA1227	129,9	213	D00	 27.668,70 	0%	 27.668,70 
13/06/2016	Cliente O510	MO1494	189,9	141	D00	 26.775,90 	0%	 26.775,90 
02/09/2016	Cliente O454	SP1922	169,9	183	D00	 31.091,70 	0%	 31.091,70 
20/12/2016	Cliente O238	BL1643	269,9	92	D05	 24.830,80 	25%	 18.623,10 
10/11/2016	Cliente O359	CT1084	109,9	225	D05	 24.727,50 	25%	 18.545,63 
19/05/2016	Cliente O402	LE1033	39,9	184	D00	 7.341,60 	0%	 7.341,60 
28/07/2016	Cliente O22	RL1580	269,9	29	D00	 7.827,10 	0%	 7.827,10 
18/06/2016	Cliente O245	ME1643	49,9	18	D00	 898,20 	0%	 898,20 
15/05/2016	Cliente O206	RL1173	269,9	144	D00	 38.865,60 	0%	 38.865,60 
20/10/2016	Cliente O626	OC1760	259,9	193	D03	 50.160,70 	15%	 42.636,60 
26/01/2016	Cliente O181	SP1374	109,9	162	D00	 17.803,80 	0%	 17.803,80 
25/08/2016	Cliente O361	OC1104	450,9	104	D00	 46.893,60 	0%	 46.893,60 
30/06/2016	Cliente O316	SP1295	89,9	47	D02	 4.225,30 	10%	 3.802,77 
06/05/2016	Cliente O448	ME1154	49,9	167	D01	 8.333,30 	5%	 7.916,64 
01/02/2016	Cliente O205	BL1743	179,9	190	D00	 34.181,00 	0%	 34.181,00 
27/03/2016	Cliente O568	RL1352	309,9	180	D00	 55.782,00 	0%	 55.782,00 
06/10/2016	Cliente O259	RL1459	309,9	176	D00	 54.542,40 	0%	 54.542,40 
10/06/2016	Cliente O102	SP1855	109,9	228	D00	 25.057,20 	0%	 25.057,20 
04/04/2016	Cliente O81	MO1681	219,9	77	D00	 16.932,30 	0%	 16.932,30 
01/12/2016	Cliente O86	ME1444	39,9	43	D04	 1.715,70 	20%	 1.372,56 
06/03/2016	Cliente O462	MO1221	189,9	101	D00	 19.179,90 	0%	 19.179,90 
15/02/2016	Cliente O561	MO1808	289,9	12	D03	 3.478,80 	15%	 2.956,98 
23/02/2016	Cliente O511	OC1677	310,9	225	D00	 69.952,50 	0%	 69.952,50 
05/04/2016	Cliente O545	ME1349	39,9	196	D00	 7.820,40 	0%	 7.820,40 
09/10/2016	Cliente O479	OC1629	450,9	42	D03	 18.937,80 	15%	 16.097,13 
15/04/2016	Cliente O193	SP1497	89,9	139	D00	 12.496,10 	0%	 12.496,10 
15/11/2016	Cliente O520	SP1873	159,9	159	D00	 25.424,10 	0%	 25.424,10 
13/08/2016	Cliente O245	SP1601	109,9	185	D00	 20.331,50 	0%	 20.331,50 
09/11/2016	Cliente O597	OC1365	279,9	57	D00	 15.954,30 	0%	 15.954,30 
18/08/2016	Cliente O186	RL1075	219,9	29	D00	 6.377,10 	0%	 6.377,10 
07/09/2016	Cliente O99	SP1374	109,9	107	D02	 11.759,30 	10%	 10.583,37 
22/07/2016	Cliente O454	ME1555	49,9	82	D00	 4.091,80 	0%	 4.091,80 
26/04/2016	Cliente O616	CA1053	169,9	235	D00	 39.926,50 	0%	 39.926,50 
13/08/2016	Cliente O481	BL1826	189,9	172	D04	 32.662,80 	20%	 26.130,24 
18/03/2016	Cliente O559	CA1199	219,9	160	D00	 35.184,00 	0%	 35.184,00 
16/09/2016	Cliente O32	CA1933	219,9	134	D00	 29.466,60 	0%	 29.466,60 
19/11/2016	Cliente O496	RL1067	219,9	97	D00	 21.330,30 	0%	 21.330,30 
11/12/2016	Cliente O65	ME1185	49,9	176	D00	 8.782,40 	0%	 8.782,40 
19/04/2016	Cliente O587	OC1365	279,9	163	D00	 45.623,70 	0%	 45.623,70 
13/10/2016	Cliente O62	MO1681	219,9	206	D00	 45.299,40 	0%	 45.299,40 
19/02/2016	Cliente O110	RL1702	269,9	123	D00	 33.197,70 	0%	 33.197,70 
20/04/2016	Cliente O608	SP1601	109,9	19	D05	 2.088,10 	25%	 1.566,08 
14/09/2016	Cliente O454	BL1123	219,09	225	D03	 49.295,25 	15%	 41.900,96 
16/10/2016	Cliente O83	MO1362	269,9	166	D00	 44.803,40 	0%	 44.803,40 
02/07/2016	Cliente O213	BL1035	269,9	65	D00	 17.543,50 	0%	 17.543,50 
06/06/2016	Cliente O414	LE1700	39,9	198	D00	 7.900,20 	0%	 7.900,20 
17/11/2016	Cliente O116	ME1729	49,9	249	D04	 12.425,10 	20%	 9.940,08 
22/09/2016	Cliente O35	BL1867	219,09	74	D00	 16.212,66 	0%	 16.212,66 
14/05/2016	Cliente O136	ME1781	49,9	63	D04	 3.143,70 	20%	 2.514,96 
02/11/2016	Cliente O464	SP1922	169,9	243	D00	 41.285,70 	0%	 41.285,70 
04/10/2016	Cliente O21	SP1068	129,9	211	D00	 27.408,90 	0%	 27.408,90 
01/11/2016	Cliente O444	SP1792	89,9	146	D01	 13.125,40 	5%	 12.469,13 
07/12/2016	Cliente O281	OC1478	290,9	141	D00	 41.016,90 	0%	 41.016,90 
19/02/2016	Cliente O523	SP1055	129,9	109	D00	 14.159,10 	0%	 14.159,10 
15/12/2016	Cliente O343	CA1779	219,9	144	D04	 31.665,60 	20%	 25.332,48 
03/05/2016	Cliente O599	SP1231	89,9	76	D05	 6.832,40 	25%	 5.124,30 
28/07/2016	Cliente O15	OC1921	450,9	141	D00	 63.576,90 	0%	 63.576,90 
21/06/2016	Cliente O135	CA1659	219,9	172	D00	 37.822,80 	0%	 37.822,80 
06/06/2016	Cliente O441	BL1745	219,09	45	D00	 9.859,05 	0%	 9.859,05 
20/05/2016	Cliente O193	BL1745	219,09	106	D00	 23.223,54 	0%	 23.223,54 
31/01/2016	Cliente O206	MO1808	289,9	124	D05	 35.947,60 	25%	 26.960,70 
13/05/2016	Cliente O462	MO1392	219,9	83	D00	 18.251,70 	0%	 18.251,70 
08/01/2016	Cliente O420	ME1470	39,9	201	D00	 8.019,90 	0%	 8.019,90 
31/05/2016	Cliente O258	MO1246	189,9	106	D00	 20.129,40 	0%	 20.129,40 
26/08/2016	Cliente O12	BL1755	269,9	44	D00	 11.875,60 	0%	 11.875,60 
08/04/2016	Cliente O368	CA1779	219,9	152	D05	 33.424,80 	25%	 25.068,60 
23/12/2016	Cliente O600	SP1175	169,9	16	D00	 2.718,40 	0%	 2.718,40 
15/05/2016	Cliente O627	RL1530	219,9	88	D03	 19.351,20 	15%	 16.448,52 
02/10/2016	Cliente O640	RL1702	269,9	244	D00	 65.855,60 	0%	 65.855,60 
26/10/2016	Cliente O118	CT1472	109,9	61	D01	 6.703,90 	5%	 6.368,71 
10/05/2016	Cliente O209	LE1443	49,9	191	D00	 9.530,90 	0%	 9.530,90 
14/12/2016	Cliente O314	ME1349	39,9	250	D04	 9.975,00 	20%	 7.980,00 
12/03/2016	Cliente O292	BL1518	219,09	179	D05	 39.217,11 	25%	 29.412,83 
26/05/2016	Cliente O220	RL1698	309,9	72	D00	 22.312,80 	0%	 22.312,80 
11/05/2016	Cliente O249	LE1286	49,9	238	D05	 11.876,20 	25%	 8.907,15 
17/09/2016	Cliente O596	BL1929	189,9	235	D00	 44.626,50 	0%	 44.626,50 
23/12/2016	Cliente O601	ME1173	39,9	93	D00	 3.710,70 	0%	 3.710,70 
29/10/2016	Cliente O28	RL1931	269,9	69	D00	 18.623,10 	0%	 18.623,10 
26/04/2016	Cliente O96	CA1720	169,9	173	D00	 29.392,70 	0%	 29.392,70 
26/06/2016	Cliente O54	BL1214	169,9	215	D03	 36.528,50 	15%	 31.049,23 
26/06/2016	Cliente O287	RL1172	219,9	44	D00	 9.675,60 	0%	 9.675,60 
27/08/2016	Cliente O75	RL1580	269,9	64	D00	 17.273,60 	0%	 17.273,60 
18/01/2016	Cliente O576	ME1701	49,9	73	D00	 3.642,70 	0%	 3.642,70 
13/07/2016	Cliente O622	CT1472	109,9	49	D00	 5.385,10 	0%	 5.385,10 
06/04/2016	Cliente O340	RL1686	219,9	192	D00	 42.220,80 	0%	 42.220,80 
20/10/2016	Cliente O526	BL1196	179,9	140	D00	 25.186,00 	0%	 25.186,00 
12/12/2016	Cliente O338	OC1365	279,9	208	D00	 58.219,20 	0%	 58.219,20 
14/06/2016	Cliente O311	MO1564	269,9	82	D01	 22.131,80 	5%	 21.025,21 
09/08/2016	Cliente O82	SP1149	159,9	161	D03	 25.743,90 	15%	 21.882,32 
10/11/2016	Cliente O332	SP1149	159,9	53	D00	 8.474,70 	0%	 8.474,70 
11/06/2016	Cliente O239	OC1611	310,9	202	D00	 62.801,80 	0%	 62.801,80 
22/05/2016	Cliente O501	RL1414	219,9	202	D00	 44.419,80 	0%	 44.419,80 
07/10/2016	Cliente O403	ME1831	39,9	214	D00	 8.538,60 	0%	 8.538,60 
20/11/2016	Cliente O298	RL1067	219,9	206	D05	 45.299,40 	25%	 33.974,55 
29/04/2016	Cliente O495	SP1102	109,9	192	D00	 21.100,80 	0%	 21.100,80 
20/12/2016	Cliente O527	ME1872	39,9	102	D02	 4.069,80 	10%	 3.662,82 
03/05/2016	Cliente O506	OC1098	290,9	147	D00	 42.762,30 	0%	 42.762,30 
14/12/2016	Cliente O172	RL1839	309,9	165	D00	 51.133,50 	0%	 51.133,50 
18/09/2016	Cliente O509	OC1505	259,9	250	D05	 64.975,00 	25%	 48.731,25 
12/02/2016	Cliente O446	ME1106	39,9	106	D00	 4.229,40 	0%	 4.229,40 
21/04/2016	Cliente O109	SP1652	109,9	146	D02	 16.045,40 	10%	 14.440,86 
14/09/2016	Cliente O588	MO1683	289,9	53	D00	 15.364,70 	0%	 15.364,70 
31/05/2016	Cliente O281	SP1867	129,9	27	D03	 3.507,30 	15%	 2.981,21 
26/07/2016	Cliente O172	CA1245	129,9	187	D00	 24.291,30 	0%	 24.291,30 
01/06/2016	Cliente O107	SP1295	89,9	113	D00	 10.158,70 	0%	 10.158,70 
12/02/2016	Cliente O145	ME1054	49,9	177	D00	 8.832,30 	0%	 8.832,30 
16/06/2016	Cliente O512	OC1138	290,9	99	D00	 28.799,10 	0%	 28.799,10 
14/07/2016	Cliente O470	OC1197	290,9	29	D00	 8.436,10 	0%	 8.436,10 
05/06/2016	Cliente O368	BL1627	169,9	197	D00	 33.470,30 	0%	 33.470,30 
05/10/2016	Cliente O41	BL1794	179,9	147	D00	 26.445,30 	0%	 26.445,30 
28/10/2016	Cliente O346	ME1936	39,9	44	D02	 1.755,60 	10%	 1.580,04 
24/07/2016	Cliente O200	ME1779	39,9	149	D00	 5.945,10 	0%	 5.945,10 
04/06/2016	Cliente O519	ME1054	49,9	100	D00	 4.990,00 	0%	 4.990,00 
19/06/2016	Cliente O296	RL1172	219,9	165	D00	 36.283,50 	0%	 36.283,50 
17/12/2016	Cliente O612	SP1515	89,9	102	D00	 9.169,80 	0%	 9.169,80 
09/05/2016	Cliente O179	OC1629	450,9	100	D00	 45.090,00 	0%	 45.090,00 
07/01/2016	Cliente O9	SP1594	129,9	241	D00	 31.305,90 	0%	 31.305,90 
09/11/2016	Cliente O459	SP1371	109,9	151	D00	 16.594,90 	0%	 16.594,90 
